Date,Dernier Prix,,,,
16/11/2014,15.7292,,,,
23/11/2014,16.3772,,,,
30/11/2014,16.786,,,,
7/12/2014,15.984,,,,
14/12/2014,15.3966,,,,
21/12/2014,14.9766,,,,
28/12/2014,15.31175,,,,
4/1/2015,15.515,,,,
11/1/2015,14.9328,,,,
18/1/2015,14.571,,,,
25/1/2015,15.11775,,,,
1/2/2015,15.8662,,,,
8/2/2015,18.409,,,,
15/2/2015,18.7768,,,,
22/2/2015,18.89325,,,,
1/3/2015,19.0906,,,,
8/3/2015,19.209,,,,
15/3/2015,18.5928,,,,
22/3/2015,18.7212,,,,
29/3/2015,18.581,,,,
5/4/2015,18.61475,,,,
12/4/2015,18.9884,,,,
19/4/2015,19.1254,,,,
26/4/2015,20.056,,,,
3/5/2015,21.4188,,,,
10/5/2015,21.2388,,,,
17/5/2015,21.4902,,,,
24/5/2015,21.3008,,,,
31/5/2015,21.409,,,,
7/6/2015,21.5622,,,,
14/6/2015,21.4264,,,,
21/6/2015,21.5304,,,,
28/6/2015,22.0132,,,,
5/7/2015,21.738,,,,
12/7/2015,21.8036,,,,
19/7/2015,23.4078,,,,
26/7/2015,24.7596,,,,
2/8/2015,26.5936,,,,
9/8/2015,26.5602,,,,
16/8/2015,26.3854,,,,
23/8/2015,26.134,,,,
30/8/2015,24.669,,,,
6/9/2015,25.2372,,,,
13/9/2015,26.07625,,,,
20/9/2015,26.5026,,,,
27/9/2015,26.8086,,,,
4/10/2015,25.6526,,,,
11/10/2015,26.9606,,,,
18/10/2015,27.7714,,,,
25/10/2015,28.527,,,,
1/11/2015,30.8918,,,,
8/11/2015,32.0962,,,,
15/11/2015,32.9638,,,,
22/11/2015,32.8436,,,,
29/11/2015,33.73425,,,,
6/12/2015,33.5874,,,,
13/12/2015,33.1442,,,,
20/12/2015,33.2714,,,,
27/12/2015,33.17675,,,,
3/1/2016,34.1765,,,,
10/1/2016,31.1844,,,,
17/1/2016,29.8062,,,,
24/1/2016,28.9705,,,,
31/1/2016,30.0344,,,,
7/2/2016,26.9636,,,,
14/2/2016,24.7156,,,,
21/2/2016,26.43875,,,,
28/2/2016,27.7684,,,,
6/3/2016,28.644,,,,
13/3/2016,28.1106,,,,
20/3/2016,28.3618,,,,
27/3/2016,28.338,,,,
3/4/2016,29.6454,,,,
10/4/2016,29.6746,,,,
17/4/2016,30.6058,,,,
24/4/2016,31.4772,,,,
1/5/2016,31.1124,,,,
8/5/2016,33.591,,,,
15/5/2016,35.2386,,,,
22/5/2016,35.0472,,,,
29/5/2016,35.3644,,,,
5/6/2016,36.2,,,,
12/6/2016,36.2266,,,,
19/6/2016,35.7268,,,,
26/6/2016,35.6148,,,,
3/7/2016,35.562,,,,
10/7/2016,36.85125,,,,
17/7/2016,37.2126,,,,
24/7/2016,37.1106,,,,
31/7/2016,37.2326,,,,
7/8/2016,38.0972,,,,
14/8/2016,38.4724,,,,
21/8/2016,38.1892,,,,
28/8/2016,38.074,,,,
4/9/2016,38.5108,,,,
11/9/2016,38.9695,,,,
18/9/2016,38.4182,,,,
25/9/2016,39.555,,,,
2/10/2016,41.1036,,,,
9/10/2016,41.9622,,,,
16/10/2016,41.5902,,,,
23/10/2016,40.7758,,,,
30/10/2016,40.9054,,,,
6/11/2016,38.6288,,,,
13/11/2016,38.2596,,,,
20/11/2016,37.2536,,,,
27/11/2016,39.07275,,,,
4/12/2016,37.6384,,,,
11/12/2016,38.305,,,,
18/12/2016,38.2206,,,,
25/12/2016,38.3474,,,,
1/1/2017,38.2315,,,,
8/1/2017,38.59075,,,,
15/1/2017,40.2262,,,,
22/1/2017,40.43225,,,,
29/1/2017,41.5178,,,,
5/2/2017,41.3638,,,,
12/2/2017,40.8868,,,,
19/2/2017,42.0482,,,,
26/2/2017,42.6185,,,,
5/3/2017,42.4554,,,,
12/3/2017,42.486,,,,
19/3/2017,42.658,,,,
26/3/2017,42.412,,,,
2/4/2017,43.4002,,,,
9/4/2017,45.0078,,,,
16/4/2017,44.879,,,,
23/4/2017,45.0554,,,,
30/4/2017,45.677,,,,
7/5/2017,47.0786,,,,
14/5/2017,47.5978,,,,
21/5/2017,47.8712,,,,
28/5/2017,49.1174,,,,
4/6/2017,49.925,,,,
11/6/2017,50.1302,,,,
18/6/2017,48.7406,,,,
25/6/2017,49.9502,,,,
2/7/2017,49.0502,,,,
9/7/2017,48.362,,,,
16/7/2017,49.9958,,,,
23/7/2017,51.1572,,,,
30/7/2017,51.9764,,,,
6/8/2017,49.5436,,,,
13/8/2017,48.8902,,,,
20/8/2017,48.6326,,,,
27/8/2017,47.7592,,,,
3/9/2017,48.2652,,,,
10/9/2017,48.4805,,,,
17/9/2017,49.3916,,,,
24/9/2017,48.3698,,,,
1/10/2017,47.47,,,,
8/10/2017,48.5214,,,,
15/10/2017,49.7706,,,,
22/10/2017,49.8202,,,,
29/10/2017,49.885,,,,
5/11/2017,55.2562,,,,
12/11/2017,56.3122,,,,
19/11/2017,56.5984,,,,
26/11/2017,57.59925,,,,
3/12/2017,58.8982,,,,
10/12/2017,57.4964,,,,
17/12/2017,58.5154,,,,
24/12/2017,58.987,,,,
31/12/2017,58.93225,,,,
7/1/2018,60.39925,,,,
14/1/2018,63.3576,,,,
21/1/2018,64.847,,,,
28/1/2018,68.2738,,,,
4/2/2018,71.2634,,,,
11/2/2018,69.3972,,,,
18/2/2018,71.6226,,,,
25/2/2018,74.20775,,,,
4/3/2018,75.4008,,,,
11/3/2018,77.37,,,,
18/3/2018,79.3158,,,,
25/3/2018,77.5378,,,,
1/4/2018,74.146,,,,
8/4/2018,70.3162,,,,
15/4/2018,71.4864,,,,
22/4/2018,75.5754,,,,
29/4/2018,75.287,,,,
6/5/2018,78.7112,,,,
13/5/2018,80.1252,,,,
20/5/2018,79.2106,,,,
27/5/2018,79.8194,,,,
3/6/2018,81.3615,,,,
10/6/2018,84.3064,,,,
17/6/2018,85.3258,,,,
24/6/2018,86.5454,,,,
1/7/2018,84.16,,,,
8/7/2018,85.2265,,,,
15/7/2018,88.4674,,,,
22/7/2018,91.36,,,,
29/7/2018,91.2012,,,,
5/8/2018,90.1142,,,,
12/8/2018,93.8156,,,,
19/8/2018,94.672,,,,
26/8/2018,94.7334,,,,
2/9/2018,98.7368,,,,
9/9/2018,99.309,,,,
16/9/2018,98.762,,,,
23/9/2018,96.348,,,,
30/9/2018,98.9976,,,,
7/10/2018,97.2748,,,,
14/10/2018,89.9794,,,,
21/10/2018,89.474,,,,
28/10/2018,86.4718,,,,
4/11/2018,79.9834,,,,
11/11/2018,84.9342,,,,
18/11/2018,80.799,,,,
25/11/2018,75.332,,,,
2/12/2018,82.042,,,,
9/12/2018,84.6135,,,,
16/12/2018,81.9808,,,,
23/12/2018,74.0574,,,,
30/12/2018,71.9315,,,,
6/1/2019,76.45975,,,,
13/1/2019,82.423,,,,
20/1/2019,83.6496,,,,
27/1/2019,82.471,,,,
3/2/2019,82.4718,,,,
10/2/2019,81.3494,,,,
17/2/2019,80.9958,,,,
24/2/2019,81.2585,,,,
3/3/2019,82.2206,,,,
10/3/2019,83.0432,,,,
17/3/2019,84.331,,,,
24/3/2019,88.853,,,,
31/3/2019,88.7788,,,,
7/4/2019,91.0502,,,,
14/4/2019,92.2016,,,,
21/4/2019,92.93025,,,,
28/4/2019,95.6574,,,,
5/5/2019,96.3976,,,,
12/5/2019,95.7914,,,,
19/5/2019,93.1054,,,,
26/5/2019,92.1494,,,,
2/6/2019,90.588,,,,
9/6/2019,87.1912,,,,
16/6/2019,93.1962,,,,
23/6/2019,95.2566,,,,
30/6/2019,94.8792,,,,
7/7/2019,96.73,,,,
14/7/2019,99.7008,,,,
21/7/2019,99.6534,,,,
28/7/2019,98.978,,,,
4/8/2019,93.563,,,,
11/8/2019,89.8686,,,,
18/8/2019,89.4092,,,,
25/8/2019,89.9626,,,,
1/9/2019,88.5762,,,,
8/9/2019,90.8085,,,,
15/9/2019,91.5774,,,,
22/9/2019,90.6352,,,,
29/9/2019,87.605,,,,
6/10/2019,86.4886,,,,
13/10/2019,86.1234,,,,
20/10/2019,88.2624,,,,
27/10/2019,88.5564,,,,
3/11/2019,88.8786,,,,
10/11/2019,89.7622,,,,
17/11/2019,87.9686,,,,
24/11/2019,87.3128,,,,
1/12/2019,89.876,,,,
8/12/2019,88.0434,,,,
15/12/2019,87.5874,,,,
22/12/2019,89.2268,,,,
29/12/2019,91.50975,,,,
5/1/2020,93.346,,,,
12/1/2020,94.8592,,,,
19/1/2020,93.6542,,,,
26/1/2020,94.071,,,,
2/2/2020,94.1898,,,,
