Date,Dernier Prix,,
1/3/2015,2.8212,,
8/3/2015,2.7718,,
15/3/2015,2.739,,
22/3/2015,2.818,,
29/3/2015,2.7008,,
5/4/2015,2.6505,,
12/4/2015,2.5976,,
19/4/2015,2.5938,,
26/4/2015,2.5558,,
3/5/2015,2.628,,
10/5/2015,2.7982,,
17/5/2015,2.9316,,
24/5/2015,2.9418,,
31/5/2015,2.74625,,
7/6/2015,2.6394,,
14/6/2015,2.8034,,
21/6/2015,2.8462,,
28/6/2015,2.7682,,
5/7/2015,2.8105,,
12/7/2015,2.7306,,
19/7/2015,2.8692,,
26/7/2015,2.8388,,
2/8/2015,2.796,,
9/8/2015,2.7938,,
16/8/2015,2.841,,
23/8/2015,2.7158,,
30/8/2015,2.6762,,
6/9/2015,2.6838,,
13/9/2015,2.68425,,
20/9/2015,2.6806,,
27/9/2015,2.5748,,
4/10/2015,2.5114,,
11/10/2015,2.4788,,
18/10/2015,2.4868,,
25/10/2015,2.3988,,
1/11/2015,2.153,,
8/11/2015,2.3012,,
15/11/2015,2.3008,,
22/11/2015,2.3048,,
29/11/2015,2.207,,
6/12/2015,2.1996,,
13/12/2015,2.0408,,
20/12/2015,1.8056,,
27/12/2015,1.95275,,
3/1/2016,2.28775,,
10/1/2016,2.356,,
17/1/2016,2.2322,,
24/1/2016,2.1215,,
31/1/2016,2.2014,,
7/2/2016,2.05,,
14/2/2016,2.0488,,
21/2/2016,1.87525,,
28/2/2016,1.7766,,
6/3/2016,1.6872,,
13/3/2016,1.7528,,
20/3/2016,1.8762,,
27/3/2016,1.82275,,
3/4/2016,1.9324,,
10/4/2016,1.9742,,
17/4/2016,1.9648,,
24/4/2016,2.061,,
1/5/2016,2.0692,,
8/5/2016,2.0892,,
15/5/2016,2.136,,
22/5/2016,2.0358,,
29/5/2016,2.0318,,
5/6/2016,2.368,,
12/6/2016,2.5162,,
19/6/2016,2.5974,,
26/6/2016,2.7104,,
3/7/2016,2.8814,,
10/7/2016,2.782,,
17/7/2016,2.7312,,
24/7/2016,2.7154,,
31/7/2016,2.776,,
7/8/2016,2.7898,,
14/8/2016,2.6122,,
21/8/2016,2.6168,,
28/8/2016,2.7906,,
4/9/2016,2.8302,,
11/9/2016,2.749,,
18/9/2016,2.9176,,
25/9/2016,2.9966,,
2/10/2016,2.962,,
9/10/2016,3.034,,
16/10/2016,3.2696,,
23/10/2016,3.1622,,
30/10/2016,2.841,,
6/11/2016,2.8512,,
13/11/2016,2.678,,
20/11/2016,2.7536,,
27/11/2016,3.01075,,
4/12/2016,3.368,,
11/12/2016,3.6666,,
18/12/2016,3.474,,
25/12/2016,3.4794,,
1/1/2017,3.80425,,
8/1/2017,3.288,,
15/1/2017,3.282,,
22/1/2017,3.3215,,
29/1/2017,3.3254,,
5/2/2017,3.1534,,
12/2/2017,3.0962,,
19/2/2017,2.8924,,
26/2/2017,2.6,,
5/3/2017,2.7794,,
12/3/2017,2.9216,,
19/3/2017,2.9624,,
26/3/2017,3.0544,,
2/4/2017,3.1408,,
9/4/2017,3.2558,,
16/4/2017,3.2005,,
23/4/2017,3.1506,,
30/4/2017,3.1532,,
7/5/2017,3.218,,
14/5/2017,3.2982,,
21/5/2017,3.2418,,
28/5/2017,3.2356,,
4/6/2017,3.05575,,
11/6/2017,3.0222,,
18/6/2017,3.0032,,
25/6/2017,2.9034,,
2/7/2017,3.0416,,
9/7/2017,2.88575,,
16/7/2017,2.9804,,
23/7/2017,3.0374,,
30/7/2017,2.9354,,
6/8/2017,2.7996,,
13/8/2017,2.8948,,
20/8/2017,2.9212,,
27/8/2017,2.934,,
3/9/2017,2.987,,
10/9/2017,2.96075,,
17/9/2017,3.0206,,
24/9/2017,3.0534,,
1/10/2017,2.967,,
8/10/2017,2.9074,,
15/10/2017,2.9204,,
22/10/2017,2.91,,
29/10/2017,2.9052,,
5/11/2017,2.9348,,
12/11/2017,3.1748,,
19/11/2017,3.0998,,
26/11/2017,2.96125,,
3/12/2017,3.0534,,
10/12/2017,2.8712,,
17/12/2017,2.7034,,
24/12/2017,2.6678,,
31/12/2017,2.812,,
7/1/2018,2.93475,,
14/1/2018,2.9896,,
21/1/2018,3.18375,,
28/1/2018,3.4258,,
4/2/2018,3.1046,,
11/2/2018,2.6978,,
18/2/2018,2.5742,,
25/2/2018,2.6335,,
4/3/2018,2.6764,,
11/3/2018,2.7436,,
18/3/2018,2.7328,,
25/3/2018,2.6344,,
1/4/2018,2.685,,
8/4/2018,2.6948,,
15/4/2018,2.689,,
22/4/2018,2.7256,,
29/4/2018,2.7798,,
6/5/2018,2.7512,,
13/5/2018,2.766,,
