Date,Dernier Prix,,,,
12/10/2014,1940.63,,,,
19/10/2014,1872.89,,,,
26/10/2014,1937.56,,,,
2/11/2014,1988.336,,,,
9/11/2014,2023.322,,,,
16/11/2014,2039.068,,,,
23/11/2014,2051.618,,,,
30/11/2014,2069.2075,,,,
7/12/2014,2068.322,,,,
14/12/2014,2036.786,,,,
21/12/2014,2021.428,,,,
28/12/2014,2082.84,,,,
4/1/2015,2072.005,,,,
11/1/2015,2031.208,,,,
18/1/2015,2014.93,,,,
25/1/2015,2042.41,,,,
1/2/2015,2021.008,,,,
8/2/2015,2046.076,,,,
15/2/2015,2073.866,,,,
22/2/2015,2101.9425,,,,
1/3/2015,2110.848,,,,
8/3/2015,2099.2,,,,
15/3/2015,2056.636,,,,
22/3/2015,2090.468,,,,
29/3/2015,2074.828,,,,
5/4/2015,2070.195,,,,
12/4/2015,2086.418,,,,
19/4/2015,2096.214,,,,
26/4/2015,2107.254,,,,
3/5/2015,2104.866,,,,
10/5/2015,2097.64,,,,
17/5/2015,2109.352,,,,
24/5/2015,2127.952,,,,
31/5/2015,2113.965,,,,
7/6/2015,2104.814,,,,
14/6/2015,2093.52,,,,
21/6/2015,2102.478,,,,
28/6/2015,2111.886,,,,
5/7/2015,2068.7375,,,,
12/7/2015,2064.942,,,,
19/7/2015,2113.376,,,,
26/7/2015,2108.688,,,,
2/8/2015,2096.386,,,,
9/8/2015,2090.466,,,,
16/8/2015,2089.846,,,,
23/8/2015,2057.118,,,,
30/8/2015,1935.572,,,,
6/9/2015,1941.448,,,,
13/9/2015,1956.1975,,,,
20/9/2015,1974.932,,,,
27/9/2015,1942.41,,,,
4/10/2015,1912.214,,,,
11/10/2015,1998.224,,,,
18/10/2015,2014.472,,,,
25/10/2015,2042.206,,,,
1/11/2015,2079.238,,,,
8/11/2015,2103.056,,,,
15/11/2015,2060.862,,,,
22/11/2015,2071.524,,,,
29/11/2015,2088.6775,,,,
6/12/2015,2080.772,,,,
13/12/2015,2050.576,,,,
20/12/2015,2037.172,,,,
27/12/2015,2046.35,,,,
3/1/2016,2060.54,,,,
10/1/2016,1976.95,,,,
17/1/2016,1910.96,,,,
24/1/2016,1879.1375,,,,
31/1/2016,1899.452,,,,
7/2/2016,1910.088,,,,
14/2/2016,1850.274,,,,
21/2/2016,1914.5025,,,,
28/2/2016,1939.264,,,,
6/3/2016,1978.084,,,,
13/3/2016,1996.408,,,,
20/3/2016,2030.592,,,,
27/3/2016,2043.5125,,,,
3/4/2016,2057.706,,,,
10/4/2016,2053.494,,,,
17/4/2016,2069.928,,,,
24/4/2016,2096.12,,,,
1/5/2016,2083.15,,,,
8/5/2016,2060.738,,,,
15/5/2016,2063.652,,,,
22/5/2016,2050.772,,,,
29/5/2016,2080.76,,,,
5/6/2016,2100.17,,,,
12/6/2016,2110.442,,,,
19/6/2016,2075.018,,,,
26/6/2016,2081.666,,,,
3/7/2016,2061.842,,,,
10/7/2016,2104.02,,,,
17/7/2016,2153.444,,,,
24/7/2016,2168.778,,,,
31/7/2016,2169.58,,,,
7/8/2016,2167.756,,,,
14/8/2016,2181.592,,,,
21/8/2016,2184.282,,,,
28/8/2016,2177.298,,,,
4/9/2016,2175.658,,,,
11/9/2016,2170.4375,,,,
18/9/2016,2139.65,,,,
25/9/2016,2156.774,,,,
2/10/2016,2159.36,,,,
9/10/2016,2157.186,,,,
16/10/2016,2141.02,,,,
23/10/2016,2138.578,,,,
30/10/2016,2138.674,,,,
6/11/2016,2101.93,,,,
