Date,Dernier Prix,,
30/1/2011,1.5,,
6/2/2011,2,,
13/2/2011,2,,
20/2/2011,2,,
27/2/2011,2,,
6/3/2011,1.285714286,,
13/3/2011,1,,
20/3/2011,1,,
27/3/2011,1,,
3/4/2011,1,,
10/4/2011,1,,
17/4/2011,1,,
24/4/2011,1,,
1/5/2011,1.285714286,,
8/5/2011,2,,
15/5/2011,2,,
22/5/2011,2,,
29/5/2011,2,,
5/6/2011,2,,
12/6/2011,2,,
19/6/2011,1.857142857,,
26/6/2011,1.571428571,,
3/7/2011,2,,
10/7/2011,2,,
17/7/2011,2,,
24/7/2011,2,,
31/7/2011,2,,
7/8/2011,2,,
14/8/2011,2,,
21/8/2011,2,,
28/8/2011,1.714285714,,
4/9/2011,1,,
11/9/2011,1.285714286,,
18/9/2011,3,,
25/9/2011,3,,
2/10/2011,3,,
9/10/2011,3,,
16/10/2011,3,,
23/10/2011,3,,
30/10/2011,3,,
6/11/2011,3,,
13/11/2011,3,,
20/11/2011,2.285714286,,
27/11/2011,2,,
4/12/2011,2,,
11/12/2011,1.428571429,,
18/12/2011,1,,
25/12/2011,1.857142857,,
1/1/2012,2,,
8/1/2012,2,,
15/1/2012,2,,
22/1/2012,2,,
29/1/2012,2,,
5/2/2012,2,,
12/2/2012,2,,
19/2/2012,2.142857143,,
26/2/2012,2.285714286,,
4/3/2012,3,,
11/3/2012,3,,
18/3/2012,3,,
25/3/2012,3,,
1/4/2012,3,,
8/4/2012,3,,
15/4/2012,3,,
22/4/2012,3,,
29/4/2012,2.285714286,,
6/5/2012,2,,
13/5/2012,2,,
20/5/2012,2,,
27/5/2012,2,,
3/6/2012,2,,
10/6/2012,2,,
17/6/2012,2,,
24/6/2012,2,,
1/7/2012,2,,
8/7/2012,2,,
15/7/2012,2,,
22/7/2012,2,,
29/7/2012,2,,
5/8/2012,2,,
12/8/2012,2,,
19/8/2012,2.142857143,,
26/8/2012,2,,
2/9/2012,2.428571429,,
9/9/2012,2.285714286,,
16/9/2012,1.714285714,,
23/9/2012,1,,
30/9/2012,1,,
7/10/2012,1,,
14/10/2012,1,,
21/10/2012,1,,
28/10/2012,1,,
4/11/2012,1,,
11/11/2012,1,,
18/11/2012,1,,
25/11/2012,1,,
2/12/2012,1,,
9/12/2012,1,,
16/12/2012,1,,
23/12/2012,1,,
30/12/2012,1,,
6/1/2013,1,,
13/1/2013,1,,
20/1/2013,1,,
27/1/2013,1,,
3/2/2013,1,,
10/2/2013,1,,
17/2/2013,1,,
24/2/2013,1,,
3/3/2013,1,,
10/3/2013,1,,
17/3/2013,1,,
24/3/2013,1,,
31/3/2013,1,,
7/4/2013,1,,
14/4/2013,1,,
21/4/2013,1,,
28/4/2013,1,,
5/5/2013,1,,
12/5/2013,1,,
19/5/2013,1,,
26/5/2013,1,,
2/6/2013,1,,
9/6/2013,1,,
16/6/2013,1,,
23/6/2013,1,,
30/6/2013,1,,
7/7/2013,1,,
14/7/2013,1,,
21/7/2013,1,,
28/7/2013,1,,
4/8/2013,1,,
11/8/2013,1,,
18/8/2013,1,,
25/8/2013,1,,
1/9/2013,1,,
8/9/2013,1,,
15/9/2013,1,,
22/9/2013,1,,
29/9/2013,1,,
6/10/2013,1,,
13/10/2013,1,,
20/10/2013,1,,
27/10/2013,1.428571429,,
3/11/2013,2,,
10/11/2013,2,,
17/11/2013,2,,
24/11/2013,2.142857143,,
1/12/2013,2,,
8/12/2013,2,,
15/12/2013,2,,
22/12/2013,2,,
29/12/2013,2,,
5/1/2014,2,,
