Date,Dernier Prix,,,,
19/10/2014,3797.034,,,,
26/10/2014,3969.07,,,,
2/11/2014,4100.41,,,,
9/11/2014,4160.676,,,,
16/11/2014,4199.396,,,,
23/11/2014,4234.41,,,,
30/11/2014,4307.0825,,,,
7/12/2014,4306.04,,,,
14/12/2014,4248.73,,,,
21/12/2014,4192.334,,,,
28/12/2014,4292.5425,,,,
4/1/2015,4265.3775,,,,
11/1/2015,4177.124,,,,
18/1/2015,4142.76,,,,
25/1/2015,4227.95,,,,
1/2/2015,4182.276,,,,
8/2/2015,4224.76,,,,
15/2/2015,4305.306,,,,
22/2/2015,4407.79,,,,
1/3/2015,4448.81,,,,
8/3/2015,4447.696,,,,
15/3/2015,4339.716,,,,
22/3/2015,4410.794,,,,
29/3/2015,4370.788,,,,
5/4/2015,4335.945,,,,
12/4/2015,4379.398,,,,
19/4/2015,4400.404,,,,
26/4/2015,4465.608,,,,
3/5/2015,4484.354,,,,
10/5/2015,4426.39,,,,
17/5/2015,4455.036,,,,
24/5/2015,4515.72,,,,
31/5/2015,4515.7325,,,,
7/6/2015,4502.964,,,,
14/6/2015,4457.37,,,,
21/6/2015,4480.614,,,,
28/6/2015,4523.134,,,,
5/7/2015,4409.8125,,,,
12/7/2015,4394.296,,,,
19/7/2015,4560.56,,,,
26/7/2015,4627.508,,,,
2/8/2015,4569.684,,,,
9/8/2015,4559.752,,,,
16/8/2015,4533.07,,,,
23/8/2015,4440.348,,,,
30/8/2015,4185.692,,,,
6/9/2015,4218.562,,,,
13/9/2015,4294.1275,,,,
20/9/2015,4352.306,,,,
27/9/2015,4273.92,,,,
4/10/2015,4165.662,,,,
11/10/2015,4338.35,,,,
18/10/2015,4387.852,,,,
25/10/2015,4488.216,,,,
1/11/2015,4653.652,,,,
8/11/2015,4710.13,,,,
15/11/2015,4605.052,,,,
22/11/2015,4625.288,,,,
29/11/2015,4674.3875,,,,
6/12/2015,4677.954,,,,
13/12/2015,4638.228,,,,
20/12/2015,4589.004,,,,
27/12/2015,4599.2925,,,,
3/1/2016,4639.4275,,,,
10/1/2016,4400.506,,,,
17/1/2016,4242.888,,,,
24/1/2016,4171.4325,,,,
31/1/2016,4204.894,,,,
7/2/2016,4168.774,,,,
14/2/2016,3971.232,,,,
21/2/2016,4154.7525,,,,
28/2/2016,4214.23,,,,
6/3/2016,4304.796,,,,
13/3/2016,4302.174,,,,
20/3/2016,4389.94,,,,
27/3/2016,4418.1725,,,,
3/4/2016,4474.48,,,,
10/4/2016,4495.29,,,,
17/4/2016,4521.452,,,,
24/4/2016,4531.588,,,,
1/5/2016,4409.806,,,,
8/5/2016,4334.87,,,,
15/5/2016,4354.728,,,,
22/5/2016,4343.95,,,,
29/5/2016,4455.266,,,,
5/6/2016,4521.275,,,,
12/6/2016,4506.218,,,,
19/6/2016,4411.158,,,,
26/6/2016,4394.294,,,,
3/7/2016,4342.282,,,,
10/7/2016,4460.8475,,,,
17/7/2016,4576.882,,,,
24/7/2016,4638.65,,,,
31/7/2016,4698.514,,,,
7/8/2016,4748.92,,,,
14/8/2016,4794.854,,,,
21/8/2016,4808.916,,,,
28/8/2016,4793.928,,,,
4/9/2016,4784.166,,,,
11/9/2016,4786.7275,,,,
18/9/2016,4774.302,,,,
25/9/2016,4841.062,,,,
2/10/2016,4854.63,,,,
9/10/2016,4868.458,,,,
16/10/2016,4829.38,,,,
23/10/2016,4831.414,,,,
30/10/2016,4860.812,,,,
6/11/2016,4726.936,,,,
13/11/2016,4780.562,,,,
20/11/2016,4778.684,,,,
27/11/2016,4864.18,,,,
4/12/2016,4802.902,,,,
11/12/2016,4834.768,,,,
18/12/2016,4915.926,,,,
25/12/2016,4942.394,,,,
1/1/2017,4918.5,,,,
8/1/2017,4955.1425,,,,
15/1/2017,5042.244,,,,
22/1/2017,5053.7175,,,,
29/1/2017,5128.642,,,,
5/2/2017,5141.618,,,,
